seed,val %,test %,h_size,l_rate
3,63.33,54.55,20,0.000127
3,63.33,54.55,20,0.000162
3,63.33,54.55,20,0.000207
3,63.33,54.55,20,0.000264
3,60.00,54.55,20,0.000336
3,60.00,54.55,20,0.000428
3,60.00,54.55,20,0.000546
3,60.00,54.55,20,0.000695
3,60.00,54.55,20,0.000886
3,56.67,54.55,20,0.00113
3,60.00,54.55,20,0.001
3,56.67,63.64,20,0.00144
3,56.67,45.45,20,0.00183
3,56.67,45.45,20,0.00234
3,53.33,45.45,20,0.00297
3,53.33,45.45,20,0.00379
3,50.00,54.55,20,0.00483
3,56.67,45.45,20,0.00615
3,60.00,54.55,20,0.00784
3,53.33,54.55,20,0.01
