seed,val %,test %,h_size,l_rate
14,43.33,36.36,10,0.000546
14,43.33,36.36,10,0.000695
14,43.33,36.36,10,0.000886
14,43.33,36.36,10,0.00113
14,43.33,36.36,10,0.001
14,43.33,36.36,10,0.00144
14,43.33,36.36,10,0.00183
14,46.67,36.36,10,0.00234
14,43.33,36.36,10,0.00297
14,40.00,36.36,10,0.00379
14,36.67,36.36,10,0.00483
14,36.67,36.36,10,0.00615
14,43.33,45.45,10,0.00784
14,50.00,36.36,10,0.01
14,50.00,72.73,12,0.0001
14,46.67,72.73,12,0.000127
14,46.67,72.73,12,0.000162
14,46.67,72.73,12,0.000207
14,46.67,72.73,12,0.000264
14,46.67,72.73,12,0.000336
14,50.00,72.73,12,0.000428
14,53.33,63.64,12,0.000546
14,53.33,63.64,12,0.000695
14,53.33,63.64,12,0.000886
14,50.00,63.64,12,0.00113
14,50.00,63.64,12,0.001
14,50.00,63.64,12,0.00144
14,50.00,63.64,12,0.00183
14,50.00,63.64,12,0.00234
14,50.00,63.64,12,0.00297
14,40.00,63.64,12,0.00379
14,50.00,45.45,12,0.00483
14,53.33,45.45,12,0.00615
14,53.33,45.45,12,0.00784
14,53.33,45.45,12,0.01
14,40.00,63.64,14,0.0001
14,40.00,63.64,14,0.000127
14,43.33,63.64,14,0.000162
14,43.33,63.64,14,0.000207
14,43.33,54.55,14,0.000264
14,43.33,45.45,14,0.000336
14,40.00,45.45,14,0.000428
14,40.00,36.36,14,0.000546
14,40.00,36.36,14,0.000695
14,40.00,36.36,14,0.000886
14,40.00,36.36,14,0.00113
14,40.00,36.36,14,0.001
14,40.00,45.45,14,0.00144
14,40.00,45.45,14,0.00183
14,46.67,45.45,14,0.00234
14,43.33,45.45,14,0.00297
14,43.33,45.45,14,0.00379
14,46.67,45.45,14,0.00483
14,43.33,63.64,14,0.00615
14,43.33,63.64,14,0.00784
14,46.67,63.64,14,0.01
14,50.00,63.64,16,0.0001
14,50.00,63.64,16,0.000127
14,50.00,63.64,16,0.000162
14,50.00,63.64,16,0.000207
14,50.00,63.64,16,0.000264
14,53.33,63.64,16,0.000336
14,53.33,63.64,16,0.000428
14,53.33,63.64,16,0.000546
14,53.33,63.64,16,0.000695
14,53.33,54.55,16,0.000886
14,53.33,63.64,16,0.00113
14,53.33,63.64,16,0.001
14,53.33,54.55,16,0.00144
14,50.00,63.64,16,0.00183
14,50.00,54.55,16,0.00234
14,46.67,54.55,16,0.00297
14,50.00,54.55,16,0.00379
14,50.00,63.64,16,0.00483
14,50.00,63.64,16,0.00615
14,50.00,45.45,16,0.00784
14,50.00,45.45,16,0.01
14,50.00,81.82,18,0.0001
14,50.00,81.82,18,0.000127
14,50.00,81.82,18,0.000162
14,50.00,81.82,18,0.000207
14,50.00,81.82,18,0.000264
14,50.00,81.82,18,0.000336
14,50.00,81.82,18,0.000428
14,53.33,81.82,18,0.000546
14,53.33,81.82,18,0.000695
14,50.00,81.82,18,0.000886
14,50.00,81.82,18,0.00113
14,46.67,81.82,18,0.001
14,50.00,81.82,18,0.00144
14,50.00,72.73,18,0.00183
14,50.00,72.73,18,0.00234
14,50.00,72.73,18,0.00297
14,50.00,72.73,18,0.00379
14,46.67,63.64,18,0.00483
14,40.00,63.64,18,0.00615
14,40.00,63.64,18,0.00784
14,43.33,45.45,18,0.01
14,30.00,36.36,20,0.0001
14,30.00,36.36,20,0.000127
14,30.00,36.36,20,0.000162
14,30.00,36.36,20,0.000207
14,36.67,36.36,20,0.000264
14,36.67,45.45,20,0.000336
14,40.00,45.45,20,0.000428
14,40.00,45.45,20,0.000546
14,40.00,45.45,20,0.000695
14,40.00,45.45,20,0.000886
14,40.00,45.45,20,0.00113
14,40.00,45.45,20,0.001
14,36.67,45.45,20,0.00144
14,36.67,63.64,20,0.00183
14,36.67,63.64,20,0.00234
14,36.67,63.64,20,0.00297
14,40.00,54.55,20,0.00379
14,43.33,54.55,20,0.00483
14,43.33,45.45,20,0.00615
14,46.67,45.45,20,0.00784
14,46.67,45.45,20,0.01
