seed,val %,test %,h_size,l_rate
0,53.33,36.36,10,0.00379
0,56.67,36.36,10,0.00483
0,53.33,54.55,10,0.00615
0,56.67,36.36,10,0.00784
0,56.67,36.36,10,0.01
0,46.67,36.36,12,0.0001
0,46.67,36.36,12,0.000127
0,46.67,36.36,12,0.000162
0,46.67,36.36,12,0.000207
0,46.67,36.36,12,0.000264
0,46.67,36.36,12,0.000336
0,50.00,45.45,12,0.000428
0,50.00,45.45,12,0.000546
0,50.00,45.45,12,0.000695
0,50.00,45.45,12,0.000886
0,50.00,45.45,12,0.00113
0,50.00,45.45,12,0.001
0,50.00,45.45,12,0.00144
0,50.00,45.45,12,0.00183
0,50.00,45.45,12,0.00234
0,46.67,45.45,12,0.00297
0,50.00,45.45,12,0.00379
0,50.00,45.45,12,0.00483
0,43.33,45.45,12,0.00615
0,43.33,36.36,12,0.00784
0,46.67,36.36,12,0.01
0,50.00,45.45,14,0.0001
0,50.00,45.45,14,0.000127
0,50.00,45.45,14,0.000162
0,46.67,36.36,14,0.000207
0,46.67,36.36,14,0.000264
0,46.67,36.36,14,0.000336
0,46.67,36.36,14,0.000428
0,46.67,36.36,14,0.000546
0,46.67,36.36,14,0.000695
0,46.67,36.36,14,0.000886
0,46.67,36.36,14,0.00113
0,46.67,36.36,14,0.001
0,43.33,36.36,14,0.00144
0,46.67,36.36,14,0.00183
0,50.00,36.36,14,0.00234
0,50.00,36.36,14,0.00297
0,50.00,27.27,14,0.00379
0,50.00,36.36,14,0.00483
0,50.00,27.27,14,0.00615
0,46.67,36.36,14,0.00784
0,53.33,36.36,14,0.01
0,63.33,72.73,16,0.0001
0,63.33,72.73,16,0.000127
0,63.33,72.73,16,0.000162
0,63.33,72.73,16,0.000207
0,63.33,72.73,16,0.000264
0,63.33,72.73,16,0.000336
0,63.33,72.73,16,0.000428
0,63.33,72.73,16,0.000546
0,63.33,72.73,16,0.000695
0,63.33,72.73,16,0.000886
0,63.33,63.64,16,0.00113
0,63.33,72.73,16,0.001
0,60.00,63.64,16,0.00144
0,56.67,54.55,16,0.00183
0,56.67,54.55,16,0.00234
0,56.67,54.55,16,0.00297
0,56.67,54.55,16,0.00379
0,46.67,54.55,16,0.00483
0,46.67,54.55,16,0.00615
0,43.33,54.55,16,0.00784
0,46.67,54.55,16,0.01
0,50.00,54.55,18,0.0001
0,50.00,54.55,18,0.000127
0,50.00,54.55,18,0.000162
0,50.00,54.55,18,0.000207
0,50.00,54.55,18,0.000264
0,50.00,54.55,18,0.000336
0,50.00,54.55,18,0.000428
0,50.00,54.55,18,0.000546
0,50.00,54.55,18,0.000695
0,50.00,54.55,18,0.000886
0,50.00,54.55,18,0.00113
0,50.00,54.55,18,0.001
0,50.00,54.55,18,0.00144
0,46.67,54.55,18,0.00183
0,46.67,54.55,18,0.00234
0,46.67,54.55,18,0.00297
0,46.67,54.55,18,0.00379
0,43.33,54.55,18,0.00483
0,43.33,54.55,18,0.00615
0,43.33,54.55,18,0.00784
0,50.00,54.55,18,0.01
0,56.67,72.73,20,0.0001
0,56.67,72.73,20,0.000127
0,60.00,72.73,20,0.000162
0,60.00,72.73,20,0.000207
0,60.00,72.73,20,0.000264
0,60.00,72.73,20,0.000336
0,60.00,72.73,20,0.000428
0,60.00,72.73,20,0.000546
0,60.00,81.82,20,0.000695
0,60.00,72.73,20,0.000886
0,60.00,72.73,20,0.00113
0,60.00,72.73,20,0.001
0,56.67,81.82,20,0.00144
0,60.00,54.55,20,0.00183
0,60.00,63.64,20,0.00234
0,60.00,63.64,20,0.00297
0,60.00,63.64,20,0.00379
0,60.00,63.64,20,0.00483
0,56.67,63.64,20,0.00615
0,63.33,63.64,20,0.00784
0,66.67,63.64,20,0.01
